NM_MUNICIPIO,NR_VOTAVEL,NM_VOTAVEL,QT_VOTOS
TOUROS,27,JOSE MARIA EYMAEL,2
BETIM,27,JOSE MARIA EYMAEL,25
MONTES CLAROS,27,JOSE MARIA EYMAEL,27
ARMAÇÃO DOS BÚZIOS,27,JOSE MARIA EYMAEL,6
GUAPORÉ,27,JOSE MARIA EYMAEL,3
PIRACICABA,27,JOSE MARIA EYMAEL,46
CRISTÓPOLIS,27,JOSE MARIA EYMAEL,1
JANDIRA,27,JOSE MARIA EYMAEL,15
GUARAREMA,27,JOSE MARIA EYMAEL,1
PAULÍNIA,27,JOSE MARIA EYMAEL,23
SERTÃOZINHO,27,JOSE MARIA EYMAEL,6
LAJEDÃO,27,JOSE MARIA EYMAEL,2
NILO PEÇANHA,27,JOSE MARIA EYMAEL,2
ITAUEIRA,27,JOSE MARIA EYMAEL,1
VÁRZEA ALEGRE,27,JOSE MARIA EYMAEL,3
FORQUILHINHA,27,JOSE MARIA EYMAEL,1
GILBUÉS,27,JOSE MARIA EYMAEL,2
MACHADO,27,JOSE MARIA EYMAEL,3
CRISTINO CASTRO,27,JOSE MARIA EYMAEL,1
JABOATÃO DOS GUARARAPES,27,JOSE MARIA EYMAEL,34
ABREU E LIMA,27,JOSE MARIA EYMAEL,10
NILÓPOLIS,27,JOSE MARIA EYMAEL,16
TUTÓIA,27,JOSE MARIA EYMAEL,5
CAETITÉ,27,JOSE MARIA EYMAEL,6
VÁRZEA GRANDE,27,JOSE MARIA EYMAEL,12
MARECHAL CÂNDIDO RONDON,27,JOSE MARIA EYMAEL,12
RIO CLARO,27,JOSE MARIA EYMAEL,21
CAPANEMA,27,JOSE MARIA EYMAEL,4
MONÇÃO,27,JOSE MARIA EYMAEL,4
REMANSO,27,JOSE MARIA EYMAEL,4
ARARANGUÁ,27,JOSE MARIA EYMAEL,4
ABATIÁ,27,JOSE MARIA EYMAEL,2
CABECEIRAS DO PIAUÍ,27,JOSE MARIA EYMAEL,2
BARRA DO GARÇAS,27,JOSE MARIA EYMAEL,4
MARABÁ,27,JOSE MARIA EYMAEL,11
LÁBREA,27,JOSE MARIA EYMAEL,3
XANXERÊ,27,JOSE MARIA EYMAEL,3
MAGÉ,27,JOSE MARIA EYMAEL,18
SANTO AMARO DA IMPERATRIZ,27,JOSE MARIA EYMAEL,3
SÃO LOURENÇO,27,JOSE MARIA EYMAEL,6
SÃO JOAQUIM,27,JOSE MARIA EYMAEL,2
ESTRELA DE ALAGOAS,27,JOSE MARIA EYMAEL,5
CAMPINA GRANDE,27,JOSE MARIA EYMAEL,46
ITAPECURU MIRIM,27,JOSE MARIA EYMAEL,5
TABAPORÃ,27,JOSE MARIA EYMAEL,1
ÁGUIA BRANCA,27,JOSE MARIA EYMAEL,5
BOM JESUS DA LAPA,27,JOSE MARIA EYMAEL,7
SANTOS,27,JOSE MARIA EYMAEL,53
PIRANGUINHO,27,JOSE MARIA EYMAEL,2
SIMÃO DIAS,27,JOSE MARIA EYMAEL,3
ITAPEMA,27,JOSE MARIA EYMAEL,4
EXTREMA,27,JOSE MARIA EYMAEL,8
ITU,27,JOSE MARIA EYMAEL,10
VIENA,27,JOSE MARIA EYMAEL,3
SONORA,27,JOSE MARIA EYMAEL,1
IPATINGA,27,JOSE MARIA EYMAEL,8
JARDINÓPOLIS,27,JOSE MARIA EYMAEL,3
CAPIVARI DE BAIXO,27,JOSE MARIA EYMAEL,5
SÃO FRANCISCO DO SUL,27,JOSE MARIA EYMAEL,4
NOSSA SENHORA DO SOCORRO,27,JOSE MARIA EYMAEL,12
ITAJUBÁ,27,JOSE MARIA EYMAEL,6
MONTE MOR,27,JOSE MARIA EYMAEL,8
MARIÓPOLIS,27,JOSE MARIA EYMAEL,1
EXTREMOZ,27,JOSE MARIA EYMAEL,4
RIO VERDE,27,JOSE MARIA EYMAEL,5
ITAPIPOCA,27,JOSE MARIA EYMAEL,7
TRAMANDAÍ,27,JOSE MARIA EYMAEL,3
CAMPANHA,27,JOSE MARIA EYMAEL,3
TIMBAÚBA DOS BATISTAS,27,JOSE MARIA EYMAEL,1
PLANALTO,27,JOSE MARIA EYMAEL,2
CERQUILHO,27,JOSE MARIA EYMAEL,2
VIANA,27,JOSE MARIA EYMAEL,16
PETROLINA,27,JOSE MARIA EYMAEL,14
SANTA MARIA MADALENA,27,JOSE MARIA EYMAEL,2
PIRENÓPOLIS,27,JOSE MARIA EYMAEL,3
JUNDIAÍ,27,JOSE MARIA EYMAEL,55
PEIXOTO DE AZEVEDO,27,JOSE MARIA EYMAEL,2
RIO DAS PEDRAS,27,JOSE MARIA EYMAEL,3
HAMAMATSU,27,JOSE MARIA EYMAEL,14
CAMAQUÃ,27,JOSE MARIA EYMAEL,7
SCHROEDER,27,JOSE MARIA EYMAEL,2
LUCRÉCIA,27,JOSE MARIA EYMAEL,1
CACULÉ,27,JOSE MARIA EYMAEL,1
GUIMARÂNIA,27,JOSE MARIA EYMAEL,3
SÃO DOMINGOS,27,JOSE MARIA EYMAEL,3
SÃO JOAQUIM DE BICAS,27,JOSE MARIA EYMAEL,2
BIRITIBA MIRIM,27,JOSE MARIA EYMAEL,6
OLINDINA,27,JOSE MARIA EYMAEL,5
LAGES,27,JOSE MARIA EYMAEL,14
MOGI GUAÇU,27,JOSE MARIA EYMAEL,11
BRAGANÇA PAULISTA,27,JOSE MARIA EYMAEL,21
MANDIRITUBA,27,JOSE MARIA EYMAEL,2
TRINDADE,27,JOSE MARIA EYMAEL,12
URUGUAIANA,27,JOSE MARIA EYMAEL,5
BEIRUTE,27,JOSE MARIA EYMAEL,6
ALTO PARAÍSO,27,JOSE MARIA EYMAEL,2
DIADEMA,27,JOSE MARIA EYMAEL,46
INDAIATUBA,27,JOSE MARIA EYMAEL,21
CABREÚVA,27,JOSE MARIA EYMAEL,3
GUARDA-MOR,27,JOSE MARIA EYMAEL,1
CAXIAS DO SUL,27,JOSE MARIA EYMAEL,37
JABOTICABAL,27,JOSE MARIA EYMAEL,5
ELÓI MENDES,27,JOSE MARIA EYMAEL,3
JEQUITINHONHA,27,JOSE MARIA EYMAEL,4
GUARUJÁ,27,JOSE MARIA EYMAEL,20
OSVALDO CRUZ,27,JOSE MARIA EYMAEL,9
RIO DAS OSTRAS,27,JOSE MARIA EYMAEL,12
BOITUVA,27,JOSE MARIA EYMAEL,9
ITATIBA,27,JOSE MARIA EYMAEL,15
NOVA FRIBURGO,27,JOSE MARIA EYMAEL,17
VACARIA,27,JOSE MARIA EYMAEL,8
ARROIO DO TIGRE,27,JOSE MARIA EYMAEL,2
SÃO PEDRO DA ALDEIA,27,JOSE MARIA EYMAEL,13
TOCANTINS,27,JOSE MARIA EYMAEL,2
CÂNDIDO SALES,27,JOSE MARIA EYMAEL,6
PAINEIRAS,27,JOSE MARIA EYMAEL,1
IPU,27,JOSE MARIA EYMAEL,7
UNIÃO DA VITÓRIA,27,JOSE MARIA EYMAEL,9
MOSSORÓ,27,JOSE MARIA EYMAEL,22
JACAREZINHO,27,JOSE MARIA EYMAEL,4
RIBEIRÃO DAS NEVES,27,JOSE MARIA EYMAEL,27
CRISTAIS,27,JOSE MARIA EYMAEL,1
ARARAQUARA,27,JOSE MARIA EYMAEL,26
IPAUSSU,27,JOSE MARIA EYMAEL,1
ANALÂNDIA,27,JOSE MARIA EYMAEL,1
ARARAS,27,JOSE MARIA EYMAEL,15
NOVA ANDRADINA,27,JOSE MARIA EYMAEL,1
PEDRO II,27,JOSE MARIA EYMAEL,4
