NM_MUNICIPIO,NR_VOTAVEL,NM_VOTAVEL,QT_VOTOS
SINOP,22,JAIR MESSIAS BOLSONARO,58474
TABATINGA,22,JAIR MESSIAS BOLSONARO,12120
PICOS,22,JAIR MESSIAS BOLSONARO,10134
COCOS,22,JAIR MESSIAS BOLSONARO,3332
RIO DO ANTÔNIO,22,JAIR MESSIAS BOLSONARO,1322
GOIANA,22,JAIR MESSIAS BOLSONARO,16386
SETE LAGOAS,22,JAIR MESSIAS BOLSONARO,65641
TRAIRI,22,JAIR MESSIAS BOLSONARO,8105
ALENQUER,22,JAIR MESSIAS BOLSONARO,14435
DIVINÓPOLIS,22,JAIR MESSIAS BOLSONARO,65668
MUNIZ FREIRE,22,JAIR MESSIAS BOLSONARO,5236
BIGUAÇU,22,JAIR MESSIAS BOLSONARO,23929
CAMPO LARGO,22,JAIR MESSIAS BOLSONARO,40538
HUMBERTO DE CAMPOS,22,JAIR MESSIAS BOLSONARO,2733
ITAITINGA,22,JAIR MESSIAS BOLSONARO,7531
PARNAÍBA,22,JAIR MESSIAS BOLSONARO,26362
MAGALHÃES DE ALMEIDA,22,JAIR MESSIAS BOLSONARO,1763
CATAS ALTAS,22,JAIR MESSIAS BOLSONARO,1202
ROSÁRIO OESTE,22,JAIR MESSIAS BOLSONARO,4075
TOBIAS BARRETO,22,JAIR MESSIAS BOLSONARO,8951
IPIAÚ,22,JAIR MESSIAS BOLSONARO,7099
PITANGUI,22,JAIR MESSIAS BOLSONARO,9476
NAZARÉ DO PIAUÍ,22,JAIR MESSIAS BOLSONARO,430
SÃO VICENTE FERRER,22,JAIR MESSIAS BOLSONARO,1689
MEDICILÂNDIA,22,JAIR MESSIAS BOLSONARO,9415
MANAUS,22,JAIR MESSIAS BOLSONARO,622846
MARITUBA,22,JAIR MESSIAS BOLSONARO,27552
BRASIL NOVO,22,JAIR MESSIAS BOLSONARO,7470
ENVIRA,22,JAIR MESSIAS BOLSONARO,1668
SOUTO SOARES,22,JAIR MESSIAS BOLSONARO,895
PAUINI,22,JAIR MESSIAS BOLSONARO,2045
TAILÂNDIA,22,JAIR MESSIAS BOLSONARO,16644
ITAREMA,22,JAIR MESSIAS BOLSONARO,7345
RECIFE,22,JAIR MESSIAS BOLSONARO,390904
ICAPUÍ,22,JAIR MESSIAS BOLSONARO,3605
ITAPICURU,22,JAIR MESSIAS BOLSONARO,2266
ESTÂNCIA VELHA,22,JAIR MESSIAS BOLSONARO,18687
OURÉM,22,JAIR MESSIAS BOLSONARO,2809
POXORÉU,22,JAIR MESSIAS BOLSONARO,4467
SÃO JOSÉ,22,JAIR MESSIAS BOLSONARO,81680
SÃO PEDRO DE ALCÂNTARA,22,JAIR MESSIAS BOLSONARO,2257
CORDEIRÓPOLIS,22,JAIR MESSIAS BOLSONARO,8858
PALMÓPOLIS,22,JAIR MESSIAS BOLSONARO,848
MESQUITA,22,JAIR MESSIAS BOLSONARO,59636
MIGUEL PEREIRA,22,JAIR MESSIAS BOLSONARO,9503
JOAÍMA,22,JAIR MESSIAS BOLSONARO,1433
BARREIRINHAS,22,JAIR MESSIAS BOLSONARO,6422
IPORANGA,22,JAIR MESSIAS BOLSONARO,853
VITÓRIA DA CONQUISTA,22,JAIR MESSIAS BOLSONARO,73828
ITAPISSUMA,22,JAIR MESSIAS BOLSONARO,3950
ARAME,22,JAIR MESSIAS BOLSONARO,4150
ITAGUAÍ,22,JAIR MESSIAS BOLSONARO,41991
RIBEIRÃO DO LARGO,22,JAIR MESSIAS BOLSONARO,1280
SÃO LUDGERO,22,JAIR MESSIAS BOLSONARO,5507
VÁRZEA GRANDE,22,JAIR MESSIAS BOLSONARO,76117
PARNAGUÁ,22,JAIR MESSIAS BOLSONARO,716
ITAPAJÉ,22,JAIR MESSIAS BOLSONARO,9549
CARMO DO CAJURU,22,JAIR MESSIAS BOLSONARO,6747
ARACOIABA,22,JAIR MESSIAS BOLSONARO,4122
SIRINHAÉM,22,JAIR MESSIAS BOLSONARO,6536
FLORIANÓPOLIS,22,JAIR MESSIAS BOLSONARO,146358
JAGUARARI,22,JAIR MESSIAS BOLSONARO,3380
JUÍNA,22,JAIR MESSIAS BOLSONARO,15291
MACEIÓ,22,JAIR MESSIAS BOLSONARO,240053
PORCIÚNCULA,22,JAIR MESSIAS BOLSONARO,4182
POÇÃO,22,JAIR MESSIAS BOLSONARO,987
SOCORRO DO PIAUÍ,22,JAIR MESSIAS BOLSONARO,510
SÃO LOURENÇO DA MATA,22,JAIR MESSIAS BOLSONARO,21834
MAURITI,22,JAIR MESSIAS BOLSONARO,4792
CARUTAPERA,22,JAIR MESSIAS BOLSONARO,3361
SÃO JOÃO DO TRIUNFO,22,JAIR MESSIAS BOLSONARO,3060
GRAÇA,22,JAIR MESSIAS BOLSONARO,895
LENÇÓIS PAULISTA,22,JAIR MESSIAS BOLSONARO,26103
SANTANA DO SÃO FRANCISCO,22,JAIR MESSIAS BOLSONARO,1054
CATARINA,22,JAIR MESSIAS BOLSONARO,912
CARIACICA,22,JAIR MESSIAS BOLSONARO,104677
PALHOÇA,22,JAIR MESSIAS BOLSONARO,63393
SANTA MARIA DO CAMBUCÁ,22,JAIR MESSIAS BOLSONARO,2230
CAMPO NOVO DO PARECIS,22,JAIR MESSIAS BOLSONARO,12526
AÇAILÂNDIA,22,JAIR MESSIAS BOLSONARO,28942
RIBEIRÃO GRANDE,22,JAIR MESSIAS BOLSONARO,1838
CARAZINHO,22,JAIR MESSIAS BOLSONARO,19026
SÃO GONÇALO DOS CAMPOS,22,JAIR MESSIAS BOLSONARO,3665
BARRAS,22,JAIR MESSIAS BOLSONARO,5229
CAMPO BELO,22,JAIR MESSIAS BOLSONARO,14632
MAREMA,22,JAIR MESSIAS BOLSONARO,1034
SOURE,22,JAIR MESSIAS BOLSONARO,3498
QUITERIANÓPOLIS,22,JAIR MESSIAS BOLSONARO,1740
DOMINGOS MOURÃO,22,JAIR MESSIAS BOLSONARO,330
OEIRAS,22,JAIR MESSIAS BOLSONARO,4566
CÂNDIDO DE ABREU,22,JAIR MESSIAS BOLSONARO,4339
LUCAS DO RIO VERDE,22,JAIR MESSIAS BOLSONARO,25571
MONTE ALTO,22,JAIR MESSIAS BOLSONARO,16803
MANSIDÃO,22,JAIR MESSIAS BOLSONARO,1021
TERRA ROXA,22,JAIR MESSIAS BOLSONARO,9423
SERRA,22,JAIR MESSIAS BOLSONARO,125603
CLARAVAL,22,JAIR MESSIAS BOLSONARO,2286
SANTO CRISTO,22,JAIR MESSIAS BOLSONARO,5430
SÃO FRANCISCO DO PARÁ,22,JAIR MESSIAS BOLSONARO,4117
BARRA DA ESTIVA,22,JAIR MESSIAS BOLSONARO,3367
MUTUM,22,JAIR MESSIAS BOLSONARO,7613
UNIÃO,22,JAIR MESSIAS BOLSONARO,5340
COARI,22,JAIR MESSIAS BOLSONARO,12717
SÃO BENTO,22,JAIR MESSIAS BOLSONARO,11932
ALTOS,22,JAIR MESSIAS BOLSONARO,3984
CAMAÇARI,22,JAIR MESSIAS BOLSONARO,41549
CONTAGEM,22,JAIR MESSIAS BOLSONARO,171682
MOCAJUBA,22,JAIR MESSIAS BOLSONARO,4909
MANGUEIRINHA,22,JAIR MESSIAS BOLSONARO,4459
CAMARAGIBE,22,JAIR MESSIAS BOLSONARO,39415
VASSOURAS,22,JAIR MESSIAS BOLSONARO,10379
CAMPO ALEGRE DE LOURDES,22,JAIR MESSIAS BOLSONARO,2430
SÃO JOSÉ DOS PINHAIS,22,JAIR MESSIAS BOLSONARO,95327
PIRAPOZINHO,22,JAIR MESSIAS BOLSONARO,8208
NOVO REPARTIMENTO,22,JAIR MESSIAS BOLSONARO,17086
ITAITUBA,22,JAIR MESSIAS BOLSONARO,34063
ANANINDEUA,22,JAIR MESSIAS BOLSONARO,121572
POUSO ALEGRE,22,JAIR MESSIAS BOLSONARO,43132
VARGINHA,22,JAIR MESSIAS BOLSONARO,41672
SORRISO,22,JAIR MESSIAS BOLSONARO,35904
PAES LANDIM,22,JAIR MESSIAS BOLSONARO,710
CURVELO,22,JAIR MESSIAS BOLSONARO,17903
SERRA TALHADA,22,JAIR MESSIAS BOLSONARO,9424
SANTO AMARO,22,JAIR MESSIAS BOLSONARO,4727
CONCÓRDIA,22,JAIR MESSIAS BOLSONARO,29941
CACHOEIRO DE ITAPEMIRIM,22,JAIR MESSIAS BOLSONARO,69008
NOVO ALEGRE,22,JAIR MESSIAS BOLSONARO,538
IBIRAÇU,22,JAIR MESSIAS BOLSONARO,3863
SIMÃO DIAS,22,JAIR MESSIAS BOLSONARO,5798
SELVÍRIA,22,JAIR MESSIAS BOLSONARO,1842
MASSAPÊ,22,JAIR MESSIAS BOLSONARO,5112
TRÊS CORAÇÕES,22,JAIR MESSIAS BOLSONARO,21646
PEDREIRAS,22,JAIR MESSIAS BOLSONARO,7149
IMPERATRIZ,22,JAIR MESSIAS BOLSONARO,70830
COCAL DOS ALVES,22,JAIR MESSIAS BOLSONARO,304
SÃO DOMINGOS DO MARANHÃO,22,JAIR MESSIAS BOLSONARO,5795
JACINTO,22,JAIR MESSIAS BOLSONARO,1866
BATAYPORÃ,22,JAIR MESSIAS BOLSONARO,2815
CAMUTANGA,22,JAIR MESSIAS BOLSONARO,1425
FORMIGA,22,JAIR MESSIAS BOLSONARO,21644
GUARAPARI,22,JAIR MESSIAS BOLSONARO,42727
PARANAGUÁ,22,JAIR MESSIAS BOLSONARO,48442
ABREU E LIMA,22,JAIR MESSIAS BOLSONARO,24746
BRASILEIRA,22,JAIR MESSIAS BOLSONARO,811
TUBARÃO,22,JAIR MESSIAS BOLSONARO,42138
RIACHO DE SANTO ANTÔNIO,22,JAIR MESSIAS BOLSONARO,537
MARIÓPOLIS,22,JAIR MESSIAS BOLSONARO,2301
BALSAS,22,JAIR MESSIAS BOLSONARO,21123
BARRA,22,JAIR MESSIAS BOLSONARO,4079
PIRIPIRI,22,JAIR MESSIAS BOLSONARO,8085
PONTO NOVO,22,JAIR MESSIAS BOLSONARO,1775
FAZENDA RIO GRANDE,22,JAIR MESSIAS BOLSONARO,32547
PALMA,22,JAIR MESSIAS BOLSONARO,1288
MONTENEGRO,22,JAIR MESSIAS BOLSONARO,18928
IBIMIRIM,22,JAIR MESSIAS BOLSONARO,1474
XAXIM,22,JAIR MESSIAS BOLSONARO,11124
CANGUÇU,22,JAIR MESSIAS BOLSONARO,16365
RIO GRANDE,22,JAIR MESSIAS BOLSONARO,33485
GUAJARÁ,22,JAIR MESSIAS BOLSONARO,4154
MARAVILHA,22,JAIR MESSIAS BOLSONARO,11259
SANTARÉM,22,JAIR MESSIAS BOLSONARO,92736
LIMA CAMPOS,22,JAIR MESSIAS BOLSONARO,2327
BEQUIMÃO,22,JAIR MESSIAS BOLSONARO,2095
FRANCISCO BELTRÃO,22,JAIR MESSIAS BOLSONARO,25704
