NM_MUNICIPIO,NR_VOTAVEL,NM_VOTAVEL,QT_VOTOS
GRAVATAÍ,13,LUIZ INÁCIO LULA DA SILVA,55463
FORTALEZA,13,LUIZ INÁCIO LULA DA SILVA,802009
ANANINDEUA,13,LUIZ INÁCIO LULA DA SILVA,126428
BLUMENAU,13,LUIZ INÁCIO LULA DA SILVA,47482
RIO BANANAL,13,LUIZ INÁCIO LULA DA SILVA,5065
BAGRE,13,LUIZ INÁCIO LULA DA SILVA,8816
BIGUAÇU,13,LUIZ INÁCIO LULA DA SILVA,13322
ITAOCARA,13,LUIZ INÁCIO LULA DA SILVA,4954
CUMARU,13,LUIZ INÁCIO LULA DA SILVA,8449
SANTA RITA,13,LUIZ INÁCIO LULA DA SILVA,57972
SÃO RAIMUNDO DAS MANGABEIRAS,13,LUIZ INÁCIO LULA DA SILVA,7842
ABREU E LIMA,13,LUIZ INÁCIO LULA DA SILVA,37691
AURORA DO PARÁ,13,LUIZ INÁCIO LULA DA SILVA,9519
PALMEIRA,13,LUIZ INÁCIO LULA DA SILVA,7268
COLATINA,13,LUIZ INÁCIO LULA DA SILVA,24057
TEFÉ,13,LUIZ INÁCIO LULA DA SILVA,20784
REGENERAÇÃO,13,LUIZ INÁCIO LULA DA SILVA,8526
VILA VELHA,13,LUIZ INÁCIO LULA DA SILVA,97141
ENCRUZILHADA DO SUL,13,LUIZ INÁCIO LULA DA SILVA,8343
SANTA LUZIA DO ITANHY,13,LUIZ INÁCIO LULA DA SILVA,6239
ULIANÓPOLIS,13,LUIZ INÁCIO LULA DA SILVA,7409
SÃO JOSÉ DE RIBAMAR,13,LUIZ INÁCIO LULA DA SILVA,56572
VIAMÃO,13,LUIZ INÁCIO LULA DA SILVA,64225
PRATÁPOLIS,13,LUIZ INÁCIO LULA DA SILVA,2569
CARUARU,13,LUIZ INÁCIO LULA DA SILVA,109406
SÃO BENTO DO UNA,13,LUIZ INÁCIO LULA DA SILVA,19472
FLORES DO PIAUÍ,13,LUIZ INÁCIO LULA DA SILVA,2525
SÃO JOSÉ DO JACUÍPE,13,LUIZ INÁCIO LULA DA SILVA,4611
AIURUOCA,13,LUIZ INÁCIO LULA DA SILVA,1914
BAIANÓPOLIS,13,LUIZ INÁCIO LULA DA SILVA,6815
CAÇAPAVA,13,LUIZ INÁCIO LULA DA SILVA,16688
PARINTINS,13,LUIZ INÁCIO LULA DA SILVA,43220
FOZ DO IGUAÇU,13,LUIZ INÁCIO LULA DA SILVA,50745
ÁGUA DOCE DO MARANHÃO,13,LUIZ INÁCIO LULA DA SILVA,6530
MARAPANIM,13,LUIZ INÁCIO LULA DA SILVA,12018
NAVEGANTES,13,LUIZ INÁCIO LULA DA SILVA,12865
PINHEIRO,13,LUIZ INÁCIO LULA DA SILVA,31891
COLNIZA,13,LUIZ INÁCIO LULA DA SILVA,3004
CAPANEMA,13,LUIZ INÁCIO LULA DA SILVA,30044
CHAPADINHA,13,LUIZ INÁCIO LULA DA SILVA,30953
BOTELHOS,13,LUIZ INÁCIO LULA DA SILVA,4964
PASSOS,13,LUIZ INÁCIO LULA DA SILVA,26594
MAFRA,13,LUIZ INÁCIO LULA DA SILVA,7915
PALMITAL,13,LUIZ INÁCIO LULA DA SILVA,8735
NOVA SOURE,13,LUIZ INÁCIO LULA DA SILVA,12760
BOM JESUS DO TOCANTINS,13,LUIZ INÁCIO LULA DA SILVA,5950
MACEIÓ,13,LUIZ INÁCIO LULA DA SILVA,195714
CAMPO GRANDE,13,LUIZ INÁCIO LULA DA SILVA,186350
CAXIAS,13,LUIZ INÁCIO LULA DA SILVA,61772
ITAPECURU MIRIM,13,LUIZ INÁCIO LULA DA SILVA,26031
PORTO VITÓRIA,13,LUIZ INÁCIO LULA DA SILVA,1005
SÃO BERNARDO,13,LUIZ INÁCIO LULA DA SILVA,12501
SÃO FRANCISCO DO PIAUÍ,13,LUIZ INÁCIO LULA DA SILVA,3104
RIBAMAR FIQUENE,13,LUIZ INÁCIO LULA DA SILVA,3231
SIMÃO DIAS,13,LUIZ INÁCIO LULA DA SILVA,20147
MAGÉ,13,LUIZ INÁCIO LULA DA SILVA,57530
JOÃO MONLEVADE,13,LUIZ INÁCIO LULA DA SILVA,21601
SÃO JOSÉ,13,LUIZ INÁCIO LULA DA SILVA,50569
SÃO JOÃO DA CANABRAVA,13,LUIZ INÁCIO LULA DA SILVA,3242
ARROIO DO PADRE,13,LUIZ INÁCIO LULA DA SILVA,375
CAMPOS DE JÚLIO,13,LUIZ INÁCIO LULA DA SILVA,1103
BOM LUGAR,13,LUIZ INÁCIO LULA DA SILVA,6592
LEME,13,LUIZ INÁCIO LULA DA SILVA,17762
BOM JESUS DA LAPA,13,LUIZ INÁCIO LULA DA SILVA,27731
EXTREMA,13,LUIZ INÁCIO LULA DA SILVA,11200
MONTE SANTO,13,LUIZ INÁCIO LULA DA SILVA,26669
IPIAÚ,13,LUIZ INÁCIO LULA DA SILVA,15249
SÃO JOSÉ DA COROA GRANDE,13,LUIZ INÁCIO LULA DA SILVA,6724
CUIABÁ,13,LUIZ INÁCIO LULA DA SILVA,127067
JOSÉ DE FREITAS,13,LUIZ INÁCIO LULA DA SILVA,22907
SÃO PEDRO DO PIAUÍ,13,LUIZ INÁCIO LULA DA SILVA,6635
SENTO SÉ,13,LUIZ INÁCIO LULA DA SILVA,16270
VOLTA REDONDA,13,LUIZ INÁCIO LULA DA SILVA,76843
ROSÁRIO DO SUL,13,LUIZ INÁCIO LULA DA SILVA,12063
CANDELÁRIA,13,LUIZ INÁCIO LULA DA SILVA,7320
LAPA,13,LUIZ INÁCIO LULA DA SILVA,11103
MONTE ALEGRE,13,LUIZ INÁCIO LULA DA SILVA,26273
CAMPO DO BRITO,13,LUIZ INÁCIO LULA DA SILVA,8036
RIBEIRÓPOLIS,13,LUIZ INÁCIO LULA DA SILVA,7426
PEDREIRAS,13,LUIZ INÁCIO LULA DA SILVA,14227
ÁGUA DOCE DO NORTE,13,LUIZ INÁCIO LULA DA SILVA,3918
PAULISTA,13,LUIZ INÁCIO LULA DA SILVA,111098
COLÔNIA DO PIAUÍ,13,LUIZ INÁCIO LULA DA SILVA,3907
BREVES,13,LUIZ INÁCIO LULA DA SILVA,32399
TEIXEIRA DE FREITAS,13,LUIZ INÁCIO LULA DA SILVA,38327
BACABEIRA,13,LUIZ INÁCIO LULA DA SILVA,8952
SEBASTIÃO LARANJEIRAS,13,LUIZ INÁCIO LULA DA SILVA,3931
CAUCAIA,13,LUIZ INÁCIO LULA DA SILVA,114030
SANTA CRUZ DO ARARI,13,LUIZ INÁCIO LULA DA SILVA,3200
JAGUARÉ,13,LUIZ INÁCIO LULA DA SILVA,9973
ARACAJU,13,LUIZ INÁCIO LULA DA SILVA,176981
OLHO D ÁGUA DAS CUNHÃS,13,LUIZ INÁCIO LULA DA SILVA,8183
LÁBREA,13,LUIZ INÁCIO LULA DA SILVA,12010
CAMPOS NOVOS,13,LUIZ INÁCIO LULA DA SILVA,6824
RIO BONITO,13,LUIZ INÁCIO LULA DA SILVA,11329
SANTA LUZIA,13,LUIZ INÁCIO LULA DA SILVA,95037
IRANDUBA,13,LUIZ INÁCIO LULA DA SILVA,16381
JOÃO ALFREDO,13,LUIZ INÁCIO LULA DA SILVA,13629
URUARÁ,13,LUIZ INÁCIO LULA DA SILVA,5730
CARIACICA,13,LUIZ INÁCIO LULA DA SILVA,88152
CABACEIRAS DO PARAGUAÇU,13,LUIZ INÁCIO LULA DA SILVA,8433
PORTO SEGURO,13,LUIZ INÁCIO LULA DA SILVA,42783
ARARIPE,13,LUIZ INÁCIO LULA DA SILVA,11229
DIVINO DE SÃO LOURENÇO,13,LUIZ INÁCIO LULA DA SILVA,1299
CANINDÉ,13,LUIZ INÁCIO LULA DA SILVA,34884
SÃO RAIMUNDO DO DOCA BEZERRA,13,LUIZ INÁCIO LULA DA SILVA,2944
CARUTAPERA,13,LUIZ INÁCIO LULA DA SILVA,9630
MANDIRITUBA,13,LUIZ INÁCIO LULA DA SILVA,6100
CASCAVEL,13,LUIZ INÁCIO LULA DA SILVA,88553
POÇÃO DE PEDRAS,13,LUIZ INÁCIO LULA DA SILVA,7826
OLHO D ÁGUA DO PIAUÍ,13,LUIZ INÁCIO LULA DA SILVA,1447
QUIXERAMOBIM,13,LUIZ INÁCIO LULA DA SILVA,35247
RIO NOVO,13,LUIZ INÁCIO LULA DA SILVA,3067
IPU,13,LUIZ INÁCIO LULA DA SILVA,19207
JALES,13,LUIZ INÁCIO LULA DA SILVA,8221
